Bwd.IAT.Total,Avg.Fwd.Segment.Size,Fwd.Packet.Length.Mean,Init_Win_bytes_forward,Destination.Port,Fwd.Header.Length,Bwd.IAT.Max,Bwd.IAT.Std,Total.Length.of.Fwd.Packets,Subflow.Fwd.Bytes,Source.Port,Bwd.IAT.Mean,Fwd.Packet.Length.Max,Fwd.IAT.Total,Flow.Duration,Flow.Bytes.s,Flow.Packets.s,Down.Up.Ratio,ProtocolName,source_file
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,41035,0.0,76.0,0.0,412.94097900390625,627208.2771362587,4843.307159353349,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,41035,0.0,76.0,0.0,365.0188446044922,709552.4075767472,5479.169170476813,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,41035,0.0,76.0,0.0,1303.1959533691406,198742.1763629711,1534.6886205634833,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,50.0,92.0,0,137,28,0.0,0.0,50,50,137,0.0,92.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1a.pcap
0.0,62.0,104.0,0,137,28,0.0,0.0,62,62,137,0.0,104.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,35725,0.0,84.0,0.0,401.9737243652344,684124.3179122183,4975.449584816133,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,50.0,92.0,0,49305,28,0.0,0.0,50,50,137,0.0,92.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,26590,0.0,76.0,0.0,447.98851013183594,578139.8275678552,4464.400212879191,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,26590,0.0,76.0,0.0,203081.84623718262,1275.3478698313077,9.848246099083456,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,26590,0.0,76.0,0.0,203287.12463378906,1274.060029461161,9.83830138580047,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,7310,0.0,76.0,0.0,472.06878662109375,548648.8565656566,4236.670707070707,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,7310,0.0,76.0,0.0,411.9873046875,628660.1481481482,4854.518518518518,1.0,FACEBOOK,facebook_audio1a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,7310,0.0,76.0,0.0,1841.0682678222656,140679.19399119398,1086.3258223258224,1.0,FACEBOOK,facebook_audio1a.pcap
421869686.8419647,356.9225806451613,411.6774193548387,2043,443,12460,49953248.97766113,5897549.402297536,110646,110646,2309,1772561.7094200198,1404.0,421919568.0618286,421919637.9184723,614.5720101563621,1.3011956559037519,0.7709677419354839,FACEBOOK,facebook_audio1b.pcapng
0.0,37.0,79.0,0,53,28,0.0,0.0,37,37,57324,0.0,79.0,0.0,442.9817199707031,1115170.1700753497,4514.858988159311,1.0,FACEBOOK,facebook_audio1b.pcapng
288139639.1391754,204.36666666666667,509.7,8192,443,1212,239977520.942688,35902970.890330695,6131,6131,2484,6403103.0919816755,4591.0,288139687.0613098,288165363.073349,122.72814339243823,0.26373745681799765,1.5333333333333334,FACEBOOK,facebook_audio1b.pcapng
360402973.89030457,1.0,55.0,255,5228,360,45119427.91938782,26440.21195081802,9,9,2295,45050371.73628807,55.0,360403024.19662476,360441128.9691925,3.02129782778779,0.04993880707087256,1.0,FACEBOOK,facebook_audio1b.pcapng
164.98565673828125,0.0,54.0,16367,443,80,164.98565673828125,0.0,0,0,2481,164.98565673828125,54.0,21445.035934448242,21445.035934448242,11611.078701902232,186.5233526409997,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,63218,0.0,84.0,0.0,448.9421844482422,612551.0355815189,4454.916622411046,1.0,FACEBOOK,facebook_audio1b.pcapng
348828573.2269287,168.6086956521739,222.8695652173913,8192,443,1852,50000846.86279297,14166997.436543237,7756,7756,2486,6342337.695035067,1255.0,349017422.914505,349017422.914505,64.5526513027945,0.2922490205452747,1.2173913043478262,FACEBOOK,facebook_audio1b.pcapng
0.0,20.0,62.0,0,443,8316,0.0,0.0,5940,5940,63221,0.0,62.0,313696613.073349,313696613.073349,58.70002809273051,0.9467746466569438,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,20.0,62.0,0,3478,8316,0.0,0.0,5940,5940,63221,0.0,62.0,313756244.18258667,313756244.18258667,58.688871827788056,0.9465947068998073,0.0,FACEBOOK,facebook_audio1b.pcapng
312495352.0298004,63.92307692307692,105.92307692307692,0,50001,1456,10085519.790649414,4420134.56640147,3324,3324,63221,7440365.524519058,182.0,312496315.9561157,312575374.1264343,28.51792155703973,0.30392669373107184,0.8269230769230769,FACEBOOK,facebook_audio1b.pcapng
0.0,20.0,62.0,0,443,8316,0.0,0.0,5940,5940,63222,0.0,62.0,313783659.93499756,313783659.93499756,58.683744092393425,0.9465120014902165,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,20.0,62.0,0,3478,8316,0.0,0.0,5940,5940,63222,0.0,62.0,313804202.07977295,313804202.07977295,58.67990255694196,0.9464500412409993,0.0,FACEBOOK,facebook_audio1b.pcapng
312496665.95458984,48.0,90.0,0,50001,1204,10085946.083068848,4420085.767715445,2064,2064,63222,7440396.808442615,182.0,312496012.9261017,312576350.9273529,23.277512769003575,0.27513277874303294,1.0,FACEBOOK,facebook_audio1b.pcapng
312512509.82284546,20.0,62.0,0,3478,896,10090916.872024536,2626.3532848492314,640,640,63221,10081048.703962756,62.0,312512989.99786377,312593044.0425873,13.922254774828223,0.2047390408062974,1.0,FACEBOOK,facebook_audio1b.pcapng
312512493.1335449,20.0,62.0,0,3478,896,10090841.054916382,2598.2562962021175,640,640,63222,10081048.165598223,62.0,312512775.182724,312592877.1495819,13.922262207905273,0.20473915011625402,1.0,FACEBOOK,facebook_audio1b.pcapng
314920102.1194458,226.63465264323278,268.63465264323276,0,63222,303492,488950.9677886963,164322.13275468678,2456493,2456493,37736,318745.04263101803,1221.0,315282335.9966278,315282335.9966278,9577.422060309453,37.5155809557517,0.09124457975828028,FACEBOOK,facebook_audio1b.pcapng
31821522.9511261,89.46666666666667,143.86666666666667,8192,3478,1212,30152003.049850464,6264945.248477524,2684,2684,2487,1446432.8614148227,194.0,31900784.015655518,31900784.015655518,194.72875641399347,1.661401173525701,0.7666666666666667,FACEBOOK,facebook_audio1b.pcapng
30260468.95980835,67.80952380952381,122.38095238095238,8192,3478,852,29998782.873153687,7988028.361692933,1424,1424,2489,2327728.381523719,194.0,30341135.025024414,30341135.025024414,129.39529113732755,1.1535494625080143,0.6666666666666666,FACEBOOK,facebook_audio1b.pcapng
31818862.915039062,140.92307692307693,195.3846153846154,8192,443,1052,30024256.944656372,5467407.975112567,3664,3664,2490,1097202.1694841057,1034.0,31899690.866470337,31899690.866470337,240.19041538905645,1.7555029054799218,1.1538461538461537,FACEBOOK,facebook_audio1b.pcapng
30261560.916900635,149.64705882352942,204.35294117647058,8192,443,692,29838880.77735901,6350053.167653519,2544,2544,2492,1441026.7103286018,1174.0,30341774.225234985,30341774.225234985,185.0254358339693,1.285356608037906,1.2941176470588236,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,47473,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,63221,28,0.0,0.0,104,104,47473,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,56379,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,56486,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
314835664.9875641,67.96712295282327,109.96712295282327,0,63221,458192,1360016.8228149414,11181.887291182049,1112214,1112214,35612,19210.18152343426,979.0,314467944.14520264,314836028.09906006,13628.61812832281,104.03510741056064,1.0015888535810316,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,58527,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,53639,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,54039,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,104.0,146.0,0,59293,28,0.0,0.0,104,104,63221,0.0,146.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,40.0,82.0,0,53,28,0.0,0.0,40,40,54243,0.0,82.0,0.0,398.87428283691406,679412.0645546921,5014.111177525403,1.0,FACEBOOK,facebook_audio1b.pcapng
65550129.890441895,105.9090909090909,161.0,8192,443,452,63449311.01799011,17488275.304668423,1165,1165,2494,5462510.824203491,586.0,65550111.055374146,65689146.04187012,52.94634212146905,0.36535716242531835,1.1818181818181819,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,50709,0.0,84.0,0.0,24573.802947998047,25759.138760065976,81.38748423401572,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,55871,0.0,84.0,0.0,24394.989013671875,25783.983737294762,81.98405003909303,1.0,FACEBOOK,facebook_audio1b.pcapng
764729.0229797363,213.0,268.3333333333333,8192,443,372,294147.0146179199,82755.15404878436,1917,1917,2496,109247.00328281948,923.0,852639.91355896,852639.91355896,8572.200155974264,19.938076707013614,0.8888888888888888,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,51861,0.0,84.0,0.0,24595.975875854492,15612.309994862499,81.31411455657552,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,50768,0.0,84.0,0.0,369.07196044921875,650279.6899224806,5418.997416020672,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,64130,0.0,74.0,0.0,1124.1436004638672,176134.08101802756,1779.132131495228,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,59097,0.0,74.0,0.0,959.1579437255859,206431.06935123043,2085.162316679095,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,50.0,92.0,0,137,252,0.0,0.0,450,450,137,0.0,92.0,86276608.22868347,86276608.22868347,9.597039301838521,0.10431564458520132,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60306,0.0,64.0,414649.96337890625,414649.96337890625,308.6941066072973,4.82334541573902,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55794,0.0,64.0,414462.0895385742,414462.0895385742,308.8340362866577,4.8255318169790264,0.0,FACEBOOK,facebook_audio1b.pcapng
1216980.9341430664,109.53846153846153,516.3076923076923,65535,13000,532,1187404.8709869385,327444.37624919455,1424,1424,2497,101415.07784525554,3189.0,1218132.9727172852,1218132.9727172852,10799.313617342765,21.34413941854138,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,55795,0.0,84.0,0.0,663.9957427978516,578316.9608617594,3012.0675044883305,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,55796,0.0,84.0,0.0,579.1187286376953,414422.79127212847,3453.5232606010704,1.0,FACEBOOK,facebook_audio1b.pcapng
10946436.882019043,64.35714285714286,118.57142857142857,8192,80,2252,5211484.909057617,690998.1945690253,3604,3604,2498,158644.01278288467,296.0,10973475.933074951,10973475.933074951,8403.627124387309,11.482232318041152,1.25,FACEBOOK,facebook_audio1b.pcapng
52733.18290710449,206.5,522.75,65535,13000,492,17709.016799926758,5498.670113502915,2478,2478,2499,4793.9257188276815,3189.0,54016.11328125,54016.11328125,234355.99548022597,444.31186440677965,1.0,FACEBOOK,facebook_audio1b.pcapng
38280.96389770508,208.33333333333334,524.5833333333334,65535,13000,492,14229.059219360352,4073.1403377621755,2500,2500,2500,3480.087627064098,3189.0,39641.8571472168,39641.8571472168,319889.1503217658,605.420677211764,1.0,FACEBOOK,facebook_audio1b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57359,0.0,64.0,413991.92810058594,413991.92810058594,309.18477224246834,4.831012066288568,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64538,0.0,64.0,413796.18644714355,413796.18644714355,309.33102863757335,4.833297322462084,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,50.0,92.0,0,49305,28,0.0,0.0,50,50,137,0.0,92.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61790,0.0,64.0,412760.97297668457,412760.97297668457,310.10683756487384,4.845419336951154,0.0,FACEBOOK,facebook_audio1b.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52997,0.0,64.0,412548.0651855469,412548.0651855469,310.26687749082265,4.847919960794104,0.0,FACEBOOK,facebook_audio1b.pcapng
652116001.1291504,557.3572710951526,624.0394973070017,1444,443,29344,37083267.21191406,5161550.1065647,310448,310448,56404,1306845.693645592,2742.0,652076651.096344,652252159.1186523,923.5093998215856,1.6205389054261747,0.8976660682226212,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,64405,0.0,76.0,0.0,431.060791015625,600843.3274336283,4639.716814159292,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,64405,0.0,76.0,0.0,329.9713134765625,784916.7167630058,6061.132947976878,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,64405,0.0,76.0,0.0,94388.00811767578,2743.99264445859,21.18913238964162,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,4555,0.0,76.0,0.0,405.0731658935547,639390.6627427898,4937.379635079458,1.0,FACEBOOK,facebook_audio2a.pcap
180375674.00932312,57.666666666666664,122.77777777777777,29200,443,920,59002374.88746643,25774403.54259298,1038,1038,45125,16397788.546302103,583.0,180389678.0014038,180397486.92512512,19.64550648907296,0.1662994341625815,0.6666666666666666,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,11621,0.0,76.0,0.0,389.09912109375,665640.1568627451,5140.078431372549,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,56221,0.0,76.0,0.0,342.8459167480469,755441.4019471488,5833.524339360222,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,42.0,84.0,0,53,28,0.0,0.0,42,42,52434,0.0,84.0,0.0,384.0923309326172,715973.6809435133,5207.081315952824,1.0,FACEBOOK,facebook_audio2a.pcap
646564894.9146271,24.5,91.5,29200,3478,424,646405999.8989105,258546512.89691073,196,196,44638,129312978.98292542,218.0,646644906.0440063,646644906.0440063,2.0351200290912703,0.021650213075439045,0.75,FACEBOOK,facebook_audio2a.pcap
646564044.9523926,24.5,91.5,29200,443,424,646405352.1156311,279878824.57211393,196,196,53987,161641011.23809814,218.0,646644134.9983215,646644134.9983215,1.9330570438147476,0.020103793255673377,0.625,FACEBOOK,facebook_audio2a.pcap
646564074.9931335,24.5,91.5,29200,3478,424,646405188.0836487,279878725.5376462,196,196,55353,161641018.7482834,218.0,646644141.9124603,646644141.9124603,1.933057023145845,0.02010379304071679,0.625,FACEBOOK,facebook_audio2a.pcap
646564079.9999237,24.5,91.5,29200,443,424,646385321.1402893,279867255.21641266,196,196,56446,161641019.99998093,218.0,646644143.1045532,646644143.1045532,1.9330570195822414,0.02010379300365531,0.625,FACEBOOK,facebook_audio2a.pcap
0.0,32.0,74.0,0,53,28,0.0,0.0,32,32,63859,0.0,74.0,0.0,279.9034118652344,857438.6371379897,7145.321976149915,1.0,FACEBOOK,facebook_audio2a.pcap
646564090.013504,24.5,91.5,29200,3478,424,646324947.1187592,279832400.0590724,196,196,47746,161641022.503376,218.0,646643980.9799194,646643980.9799194,1.9330575042324827,0.02010379804401782,0.625,FACEBOOK,facebook_audio2a.pcap
646563996.0765839,24.5,91.5,29200,443,424,646304786.9205475,279820775.6552241,196,196,40890,161640999.01914597,218.0,646643954.9922943,646643954.9922943,1.933057581919088,0.020103798851958513,0.625,FACEBOOK,facebook_audio2a.pcap
646564091.9208527,24.5,91.5,29200,3478,424,646284825.0865936,279809238.56456524,196,196,59969,161641022.98021317,218.0,646643959.9990845,646643959.9990845,1.9330575669519434,0.02010379869630021,0.625,FACEBOOK,facebook_audio2a.pcap
646564009.9048615,24.5,91.5,29200,443,424,646265477.8957367,279798082.31943375,196,196,60914,161641002.47621536,218.0,646643958.0917358,646643958.0917358,1.9330575726537127,0.02010379875559861,0.625,FACEBOOK,facebook_audio2a.pcap
646563887.1192932,24.5,91.5,29200,3478,424,646204145.1931,279762697.19249684,196,196,47020,161640971.7798233,218.0,646643828.868866,646643828.868866,1.9330579589486652,0.02010380277306612,0.625,FACEBOOK,facebook_audio2a.pcap
646563757.8964233,24.5,91.5,29200,443,424,646185443.8781738,279751921.4794336,196,196,50808,161640939.47410583,218.0,646643864.8700714,646643864.8700714,1.9330578513277312,0.020103801653808404,0.625,FACEBOOK,facebook_audio2a.pcap
646563757.8964233,24.5,91.5,29200,3478,424,646164882.8983307,279740053.87482697,196,196,37774,161640939.47410583,218.0,646643914.937973,646643914.937973,1.9330577016562536,0.020103800097225035,0.625,FACEBOOK,facebook_audio2a.pcap
646563608.8848114,24.5,91.5,29200,443,424,646145253.8967133,279728745.96746737,196,196,33157,161640902.22120285,218.0,646643967.1516418,646643967.1516418,1.9330575455703085,0.02010379847393121,0.625,FACEBOOK,facebook_audio2a.pcap
646563571.9299316,24.5,91.5,29200,3478,424,646084285.9745026,279693563.48783106,196,196,57500,161640892.9824829,218.0,646643816.947937,646643816.947937,1.9330579945847388,0.020103803143681282,0.625,FACEBOOK,facebook_audio2a.pcap
646563526.1535645,24.5,91.5,29200,443,424,646062467.0982361,279680976.9579448,196,196,49163,161640881.5383911,218.0,646643813.1332397,646643813.1332397,1.9330580059882825,0.020103803262278137,0.625,FACEBOOK,facebook_audio2a.pcap
646563555.0022125,24.5,91.5,29200,3478,424,646045002.9373169,279670894.6852379,196,196,34017,161640888.75055313,218.0,646643898.0102539,646643898.0102539,1.9330577522594647,0.020103800623498435,0.625,FACEBOOK,facebook_audio2a.pcap
646563227.891922,24.5,91.5,29200,443,424,646022051.0959625,279657696.149412,196,196,41390,161640806.9729805,218.0,646643897.0565796,646643897.0565796,1.93305775511035,0.02010380065314764,0.625,FACEBOOK,facebook_audio2a.pcap
646563225.9845734,24.5,91.5,29200,3478,424,645965616.941452,279625129.4037105,196,196,39868,161640806.49614334,218.0,646643764.9726868,646643764.9726868,1.9330581499580346,0.02010380475956356,0.625,FACEBOOK,facebook_audio2a.pcap
646563147.0680237,24.5,91.5,29200,443,424,645943303.1082153,279612264.3578372,196,196,40300,161640786.76700592,218.0,646643803.1196594,646643803.1196594,1.9330580359225857,0.02010380357359489,0.625,FACEBOOK,facebook_audio2a.pcap
646563127.9945374,24.5,91.5,29200,3478,424,645924825.9067535,279601604.8743575,196,196,43116,161640781.99863434,218.0,646643784.9998474,646643784.9998474,1.9330580900894223,0.02010380413692999,0.625,FACEBOOK,facebook_audio2a.pcap
646563147.0680237,24.5,91.5,29200,443,424,645904475.9273529,279589859.4499091,196,196,41454,161640786.76700592,218.0,646643883.9435577,646643883.9435577,1.9330577943100227,0.020103801060824236,0.625,FACEBOOK,facebook_audio2a.pcap
646563106.7752838,24.5,91.5,29200,3478,424,645844572.7825165,279555300.58156174,196,196,46967,161640776.69382095,218.0,646643747.8065491,646643747.8065491,1.933058201273991,0.020103805293249507,0.625,FACEBOOK,facebook_audio2a.pcap
646563359.0221405,24.5,91.5,29200,443,424,645825303.0776978,279544145.9234563,196,196,50658,161640839.75553513,218.0,646643997.1923828,646643997.1923828,1.9330574557674476,0.020103797539981455,0.625,FACEBOOK,facebook_audio2a.pcap
646563190.2217865,24.5,91.5,29200,3478,424,645805530.0712585,279532761.7128981,196,196,45934,161640797.55544662,218.0,646643973.1121063,646643973.1121063,1.93305752775228,0.02010379828862371,0.625,FACEBOOK,facebook_audio2a.pcap
646562870.9793091,24.5,91.5,29200,443,424,645785975.933075,279521525.7065448,196,196,60561,161640717.74482727,218.0,646643987.8940582,646643987.8940582,1.9330574835635703,0.020103797829061132,0.625,FACEBOOK,facebook_audio2a.pcap
79181.19430541992,98.0,140.0,0,50019,56,79181.19430541992,0.0,196,196,38766,79181.19430541992,194.0,81359.86328125,160428.04718017578,3390.9282669821246,24.933296080750917,1.0,FACEBOOK,facebook_audio2a.pcap
79280.13801574707,98.0,140.0,0,50019,56,79280.13801574707,0.0,196,196,36311,79280.13801574707,194.0,79688.07220458984,158776.04484558105,3426.209542686818,25.19271722563837,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,61592,0.0,76.0,0.0,393.15223693847656,658777.8872043663,5087.087932080049,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,42601,0.0,76.0,0.0,367.16461181640625,705405.6727272727,5447.148051948052,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,15976,0.0,76.0,0.0,306.12945556640625,846047.3021806853,6533.183800623053,1.0,FACEBOOK,facebook_audio2a.pcap
79185.96267700195,98.0,140.0,0,50019,56,79185.96267700195,0.0,196,196,38571,79185.96267700195,194.0,79507.82775878906,158562.89863586426,3430.8151823667304,25.226582223284783,1.0,FACEBOOK,facebook_audio2a.pcap
79082.01217651367,98.0,140.0,0,50019,56,79082.01217651367,0.0,196,196,55482,79082.01217651367,194.0,79770.08819580078,158715.96336364746,3427.506524681427,25.202253857951668,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,36364,0.0,76.0,0.0,370.97930908203125,698152.1439588689,5391.136246786632,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,51710,0.0,76.0,0.0,371.9329833984375,696362.0102564102,5377.3128205128205,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,49153,0.0,76.0,0.0,380.0392150878906,681508.617314931,5262.614805520702,1.0,FACEBOOK,facebook_audio2a.pcap
79440.11688232422,98.0,140.0,0,50019,56,79440.11688232422,0.0,196,196,57275,79440.11688232422,194.0,79757.9288482666,158775.09117126465,3426.2301220360055,25.192868544382396,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,1743,0.0,76.0,0.0,374.79400634765625,691046.2697201017,5336.264631043257,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,28323,0.0,76.0,0.0,362.15782165527344,715157.8248847927,5522.454246214615,1.0,FACEBOOK,facebook_audio2a.pcap
79160.21347045898,98.0,140.0,0,50019,56,79160.21347045898,0.0,196,196,39441,79160.21347045898,194.0,79463.00506591797,158467.05436706543,3432.8902128760765,25.241839800559383,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,48311,0.0,76.0,0.0,382.9002380371094,676416.398505604,5223.2926525529265,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,24857,0.0,76.0,0.0,400.0663757324219,647392.5721096543,4999.170441001192,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,4186,0.0,76.0,0.0,306.12945556640625,846047.3021806853,6533.183800623053,1.0,FACEBOOK,facebook_audio2a.pcap
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,6739,0.0,76.0,0.0,384.0923309326172,674317.0304158907,5207.081315952824,1.0,FACEBOOK,facebook_audio2a.pcap
